,ffr,change,scheduled,decision,prime,exports,pce,ue,rgdp,cars,recess,gdpg,veloc,house,cli,spx,usd,fed_party,potus_party
2022-01-01,,,,,3.25,24.2,3.33,3.9,7.0,13.244,0.0,7.1,1.217,1787.0,101.0232,4778.72998046875,95.97000122070312,1.0,0.0
2022-01-02,,,,,3.25,24.2,3.33,3.9,7.0,13.244,0.0,7.1,1.217,1787.0,101.0232,4766.18017578125,95.66999816894533,1.0,0.0
2022-01-03,,,,,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4766.18017578125,95.66999816894533,1.0,0.0
2022-01-04,,,,,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4766.18017578125,95.66999816894533,1.0,0.0
2022-01-05,,,,,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4796.56005859375,96.23999786376952,1.0,0.0
2022-01-06,,,,,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4793.5400390625,96.29000091552734,1.0,0.0
2022-01-07,,,,,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4700.580078125,96.19000244140624,1.0,0.0
2022-01-08,,,,,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4696.0498046875,96.25,1.0,0.0
2022-01-09,,,,,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4677.02978515625,95.73999786376952,1.0,0.0
2022-01-10,,,,,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4677.02978515625,95.73999786376952,1.0,0.0
2022-01-11,,,,,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4677.02978515625,95.73999786376952,1.0,0.0
2022-01-12,,,,,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4670.2900390625,95.98999786376952,1.0,0.0
2022-01-13,,,,,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4713.06982421875,95.62000274658205,1.0,0.0
2022-01-14,,,,,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4726.35009765625,95.0,1.0,0.0
2022-01-15,,,,,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4659.02978515625,94.79000091552734,1.0,0.0
2022-01-16,,,,,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4662.85009765625,95.16999816894533,1.0,0.0
2022-01-17,,,,,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4662.85009765625,95.16999816894533,1.0,0.0
2022-01-18,,,,,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4662.85009765625,95.16999816894533,1.0,0.0
2022-01-19,,,,,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4662.85009765625,95.16999816894533,1.0,0.0
2022-01-20,,,,,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4577.10986328125,95.7300033569336,1.0,0.0
2022-01-21,,,,,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4532.759765625,95.51000213623048,1.0,0.0
2022-01-22,,,,,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4482.72998046875,95.73999786376952,1.0,0.0
2022-01-23,,,,,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4397.93994140625,95.63999938964844,1.0,0.0
2022-01-24,,,,,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4397.93994140625,95.63999938964844,1.0,0.0
2022-01-25,,,,,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4397.93994140625,95.63999938964844,1.0,0.0
2022-01-26,0.15,0.0,1.0,0.0,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4410.1298828125,95.91999816894533,1.0,0.0
2022-01-27,,,,,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4356.4501953125,95.9499969482422,1.0,0.0
2022-01-28,,,,,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4349.93017578125,96.48999786376952,1.0,0.0
2022-01-29,,,,,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4326.509765625,97.26000213623048,1.0,0.0
2022-01-30,,,,,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4431.85009765625,97.2699966430664,1.0,0.0
2022-01-31,,,,,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4431.85009765625,97.2699966430664,1.0,0.0
2022-02-01,,,,,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4431.85009765625,97.2699966430664,1.0,0.0
2022-02-02,,,,,3.25,-4.6,3.71,4.0,-2.0,14.798,0.0,8.4,1.217,1669.0,100.9425,4515.5498046875,96.54000091552734,1.0,0.0
2022-02-03,,,,,3.25,-4.6,3.91,3.8,-2.0,14.109,0.0,8.4,1.217,1771.0,100.8217,4546.5400390625,96.38999938964844,1.0,0.0
2022-02-04,,,,,3.25,-4.6,3.91,3.8,-2.0,14.109,0.0,8.4,1.217,1771.0,100.8217,4589.3798828125,95.94000244140624,1.0,0.0
2022-02-05,,,,,3.25,-4.6,3.91,3.8,-2.0,14.109,0.0,8.4,1.217,1771.0,100.8217,4477.43994140625,95.37999725341795,1.0,0.0
2022-02-06,,,,,3.25,-4.6,3.91,3.8,-2.0,14.109,0.0,8.4,1.217,1771.0,100.8217,4500.52978515625,95.4800033569336,1.0,0.0
2022-02-07,,,,,3.25,-4.6,3.91,3.8,-2.0,14.109,0.0,8.4,1.217,1771.0,100.8217,4500.52978515625,95.4800033569336,1.0,0.0
2022-02-08,,,,,3.25,-4.6,3.91,3.8,-2.0,14.109,0.0,8.4,1.217,1771.0,100.8217,4500.52978515625,95.4800033569336,1.0,0.0
2022-02-09,,,,,3.25,-4.6,3.91,3.8,-2.0,14.109,0.0,8.4,1.217,1771.0,100.8217,4483.8701171875,95.4000015258789,1.0,0.0
2022-02-10,,,,,3.25,-4.6,3.91,3.8,-2.0,14.109,0.0,8.4,1.217,1771.0,100.8217,4521.5400390625,95.63999938964844,1.0,0.0
2022-02-11,,,,,3.25,-4.6,3.91,3.8,-2.0,14.109,0.0,8.4,1.217,1771.0,100.8217,4587.18017578125,95.48999786376952,1.0,0.0
2022-02-12,,,,,3.25,-4.6,3.91,3.8,-2.0,14.109,0.0,8.4,1.217,1771.0,100.8217,4504.080078125,95.5500030517578,1.0,0.0
2022-02-13,,,,,3.25,-4.6,3.91,3.8,-2.0,14.109,0.0,8.4,1.217,1771.0,100.8217,4418.64013671875,96.08000183105467,1.0,0.0
2022-02-14,,,,,3.25,-4.6,3.91,3.8,-2.0,14.109,0.0,8.4,1.217,1771.0,100.8217,4418.64013671875,96.08000183105467,1.0,0.0
2022-02-15,,,,,3.25,-4.6,3.91,3.8,-2.0,14.109,0.0,8.4,1.217,1771.0,100.8217,4418.64013671875,96.08000183105467,1.0,0.0
2022-02-16,,,,,3.25,-4.6,3.91,3.8,-2.0,14.109,0.0,8.4,1.217,1771.0,100.8217,4401.669921875,96.37000274658205,1.0,0.0
2022-02-17,,,,,3.25,-4.6,3.91,3.8,-2.0,14.109,0.0,8.4,1.217,1771.0,100.8217,4471.06982421875,95.98999786376952,1.0,0.0
2022-02-18,,,,,3.25,-4.6,3.91,3.8,-2.0,14.109,0.0,8.4,1.217,1771.0,100.8217,4475.009765625,95.6999969482422,1.0,0.0
2022-02-19,,,,,3.25,-4.6,3.91,3.8,-2.0,14.109,0.0,8.4,1.217,1771.0,100.8217,4380.259765625,95.8000030517578,1.0,0.0
2022-02-20,,,,,3.25,-4.6,3.91,3.8,-2.0,14.109,0.0,8.4,1.217,1771.0,100.8217,4348.8701171875,96.04000091552734,1.0,0.0
2022-02-21,,,,,3.25,-4.6,3.91,3.8,-2.0,14.109,0.0,8.4,1.217,1771.0,100.8217,4348.8701171875,96.04000091552734,1.0,0.0
2022-02-22,,,,,3.25,-4.6,3.91,3.8,-2.0,14.109,0.0,8.4,1.217,1771.0,100.8217,4348.8701171875,96.04000091552734,1.0,0.0
2022-02-23,,,,,3.25,-4.6,3.91,3.8,-2.0,14.109,0.0,8.4,1.217,1771.0,100.8217,4348.8701171875,96.04000091552734,1.0,0.0
2022-02-24,,,,,3.25,-4.6,3.91,3.8,-2.0,14.109,0.0,8.4,1.217,1771.0,100.8217,4304.759765625,96.02999877929688,1.0,0.0
2022-02-25,,,,,3.25,-4.6,3.91,3.8,-2.0,14.109,0.0,8.4,1.217,1771.0,100.8217,4225.5,96.19000244140624,1.0,0.0
2022-02-26,,,,,3.25,-4.6,3.91,3.8,-2.0,14.109,0.0,8.4,1.217,1771.0,100.8217,4288.7001953125,97.13999938964844,1.0,0.0
2022-02-27,,,,,3.25,-4.6,3.91,3.8,-2.0,14.109,0.0,8.4,1.217,1771.0,100.8217,4384.64990234375,96.62000274658205,1.0,0.0
2022-02-28,,,,,3.25,-4.6,3.91,3.8,-2.0,14.109,0.0,8.4,1.217,1771.0,100.8217,4384.64990234375,96.62000274658205,1.0,0.0
2022-03-01,,,,,3.25,-4.6,3.91,3.8,-2.0,14.109,0.0,8.4,1.217,1771.0,100.8217,4384.64990234375,96.62000274658205,1.0,0.0
2022-03-02,,,,,3.25,-4.6,3.91,3.8,-2.0,14.109,0.0,8.4,1.217,1771.0,100.8217,4373.93994140625,96.70999908447266,1.0,0.0
2022-03-03,,,,,3.25,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4306.259765625,97.41000366210938,1.0,0.0
2022-03-04,,,,,3.25,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4386.5400390625,97.38999938964844,1.0,0.0
2022-03-05,,,,,3.25,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4363.490234375,97.79000091552734,1.0,0.0
2022-03-06,,,,,3.25,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4328.8701171875,98.6500015258789,1.0,0.0
2022-03-07,,,,,3.25,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4328.8701171875,98.6500015258789,1.0,0.0
2022-03-08,,,,,3.25,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4328.8701171875,98.6500015258789,1.0,0.0
2022-03-09,,,,,3.25,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4201.08984375,99.29000091552734,1.0,0.0
2022-03-10,,,,,3.25,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4170.7001953125,99.05999755859376,1.0,0.0
2022-03-11,,,,,3.25,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4277.8798828125,97.97000122070312,1.0,0.0
2022-03-12,,,,,3.25,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4259.52001953125,98.51000213623048,1.0,0.0
2022-03-13,,,,,3.25,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4204.31005859375,99.12000274658205,1.0,0.0
2022-03-14,,,,,3.25,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4204.31005859375,99.12000274658205,1.0,0.0
2022-03-15,,,,,3.25,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4204.31005859375,99.12000274658205,1.0,0.0
2022-03-16,0.4,25.0,1.0,1.0,3.25,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4173.10986328125,99.05999755859376,1.0,0.0
2022-03-17,,,,,3.25,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4262.4501953125,99.06999969482422,1.0,0.0
2022-03-18,,,,,3.25,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4357.85986328125,98.37999725341795,1.0,0.0
2022-03-19,,,,,3.5,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4411.669921875,98.01000213623048,1.0,0.0
2022-03-20,,,,,3.5,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4463.1201171875,98.2300033569336,1.0,0.0
2022-03-21,,,,,3.5,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4463.1201171875,98.2300033569336,1.0,0.0
2022-03-22,,,,,3.5,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4463.1201171875,98.2300033569336,1.0,0.0
2022-03-23,,,,,3.5,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4461.18017578125,98.5,1.0,0.0
2022-03-24,,,,,3.5,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4511.60986328125,98.48999786376952,1.0,0.0
2022-03-25,,,,,3.5,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4456.240234375,98.62000274658205,1.0,0.0
2022-03-26,,,,,3.5,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4520.16015625,98.79000091552734,1.0,0.0
2022-03-27,,,,,3.5,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4543.06005859375,98.80999755859376,1.0,0.0
2022-03-28,,,,,3.5,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4543.06005859375,98.80999755859376,1.0,0.0
2022-03-29,,,,,3.5,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4543.06005859375,98.80999755859376,1.0,0.0
2022-03-30,,,,,3.5,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4575.52001953125,99.08999633789062,1.0,0.0
2022-03-31,,,,,3.5,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4631.60009765625,98.4000015258789,1.0,0.0
2022-04-01,,,,,3.5,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4602.4501953125,97.79000091552734,1.0,0.0
2022-04-02,,,,,3.5,-4.6,3.99,3.6,-2.0,14.049,0.0,8.4,1.217,1713.0,100.6459,4530.41015625,98.30999755859376,1.0,0.0
2022-04-03,,,,,3.5,10.6,4.03,3.6,-0.6,14.486,0.0,9.1,1.238,1803.0,100.414,4545.85986328125,98.62999725341795,1.0,0.0
2022-04-04,,,,,3.5,10.6,4.03,3.6,-0.6,14.486,0.0,9.1,1.238,1803.0,100.414,4545.85986328125,98.62999725341795,1.0,0.0
2022-04-05,,,,,3.5,10.6,4.03,3.6,-0.6,14.486,0.0,9.1,1.238,1803.0,100.414,4545.85986328125,98.62999725341795,1.0,0.0
2022-04-06,,,,,3.5,10.6,4.03,3.6,-0.6,14.486,0.0,9.1,1.238,1803.0,100.414,4582.64013671875,98.98999786376952,1.0,0.0
2022-04-07,,,,,3.5,10.6,4.03,3.6,-0.6,14.486,0.0,9.1,1.238,1803.0,100.414,4525.1201171875,99.47000122070312,1.0,0.0
2022-04-08,,,,,3.5,10.6,4.03,3.6,-0.6,14.486,0.0,9.1,1.238,1803.0,100.414,4481.14990234375,99.5999984741211,1.0,0.0
2022-04-09,,,,,3.5,10.6,4.03,3.6,-0.6,14.486,0.0,9.1,1.238,1803.0,100.414,4500.2099609375,99.75,1.0,0.0
2022-04-10,,,,,3.5,10.6,4.03,3.6,-0.6,14.486,0.0,9.1,1.238,1803.0,100.414,4488.27978515625,99.8000030517578,1.0,0.0
2022-04-11,,,,,3.5,10.6,4.03,3.6,-0.6,14.486,0.0,9.1,1.238,1803.0,100.414,4488.27978515625,99.8000030517578,1.0,0.0
2022-04-12,,,,,3.5,10.6,4.03,3.6,-0.6,14.486,0.0,9.1,1.238,1803.0,100.414,4488.27978515625,99.8000030517578,1.0,0.0
2022-04-13,,,,,3.5,10.6,4.03,3.6,-0.6,14.486,0.0,9.1,1.238,1803.0,100.414,4412.52978515625,99.93000030517578,1.0,0.0
2022-04-14,,,,,3.5,10.6,4.03,3.6,-0.6,14.486,0.0,9.1,1.238,1803.0,100.414,4397.4501953125,100.29000091552734,1.0,0.0
2022-04-15,,,,,3.5,10.6,4.03,3.6,-0.6,14.486,0.0,9.1,1.238,1803.0,100.414,4446.58984375,99.87999725341795,1.0,0.0
2022-04-16,,,,,3.5,10.6,4.03,3.6,-0.6,14.486,0.0,9.1,1.238,1803.0,100.414,4392.58984375,100.31999969482422,1.0,0.0
2022-04-17,,,,,3.5,10.6,4.03,3.6,-0.6,14.486,0.0,9.1,1.238,1803.0,100.414,4392.58984375,100.31999969482422,1.0,0.0
2022-04-18,,,,,3.5,10.6,4.03,3.6,-0.6,14.486,0.0,9.1,1.238,1803.0,100.414,4392.58984375,100.31999969482422,1.0,0.0
2022-04-19,,,,,3.5,10.6,4.03,3.6,-0.6,14.486,0.0,9.1,1.238,1803.0,100.414,4392.58984375,100.31999969482422,1.0,0.0
2022-04-20,,,,,3.5,10.6,4.03,3.6,-0.6,14.486,0.0,9.1,1.238,1803.0,100.414,4391.68994140625,100.77999877929688,1.0,0.0
2022-04-21,,,,,3.5,10.6,4.03,3.6,-0.6,14.486,0.0,9.1,1.238,1803.0,100.414,4462.2099609375,100.95999908447266,1.0,0.0
2022-04-22,,,,,3.5,10.6,4.03,3.6,-0.6,14.486,0.0,9.1,1.238,1803.0,100.414,4459.4501953125,100.38999938964844,1.0,0.0
2022-04-23,,,,,3.5,10.6,4.03,3.6,-0.6,14.486,0.0,9.1,1.238,1803.0,100.414,4393.66015625,100.58000183105467,1.0,0.0
2022-04-24,,,,,3.5,10.6,4.03,3.6,-0.6,14.486,0.0,9.1,1.238,1803.0,100.414,4271.77978515625,101.22000122070312,1.0,0.0
2022-04-25,,,,,3.5,10.6,4.03,3.6,-0.6,14.486,0.0,9.1,1.238,1803.0,100.414,4271.77978515625,101.22000122070312,1.0,0.0
2022-04-26,,,,,3.5,10.6,4.03,3.6,-0.6,14.486,0.0,9.1,1.238,1803.0,100.414,4271.77978515625,101.22000122070312,1.0,0.0
2022-04-27,,,,,3.5,10.6,4.03,3.6,-0.6,14.486,0.0,9.1,1.238,1803.0,100.414,4296.1201171875,101.75,1.0,0.0
2022-04-28,,,,,3.5,10.6,4.03,3.6,-0.6,14.486,0.0,9.1,1.238,1803.0,100.414,4175.2001953125,102.3000030517578,1.0,0.0
2022-04-29,,,,,3.5,10.6,4.03,3.6,-0.6,14.486,0.0,9.1,1.238,1803.0,100.414,4183.9599609375,102.9499969482422,1.0,0.0
2022-04-30,,,,,3.5,10.6,4.03,3.6,-0.6,14.486,0.0,9.1,1.238,1803.0,100.414,4287.5,103.62000274658205,1.0,0.0
2022-05-01,,,,,3.5,10.6,4.03,3.6,-0.6,14.486,0.0,9.1,1.238,1803.0,100.414,4131.93017578125,102.95999908447266,1.0,0.0
2022-05-02,,,,,3.5,10.6,4.03,3.6,-0.6,14.486,0.0,9.1,1.238,1803.0,100.414,4131.93017578125,102.95999908447266,1.0,0.0
2022-05-03,,,,,3.5,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,4131.93017578125,102.95999908447266,1.0,0.0
2022-05-04,0.9,50.0,1.0,1.0,3.5,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,4155.3798828125,103.73999786376952,1.0,0.0
2022-05-05,,,,,3.5,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,4175.47998046875,103.47000122070312,1.0,0.0
2022-05-06,,,,,3.5,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,4300.169921875,102.58999633789062,1.0,0.0
2022-05-07,,,,,4.0,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,4146.8701171875,103.75,1.0,0.0
2022-05-08,,,,,4.0,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,4123.33984375,103.66000366210938,1.0,0.0
2022-05-09,,,,,4.0,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,4123.33984375,103.66000366210938,1.0,0.0
2022-05-10,,,,,4.0,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,4123.33984375,103.66000366210938,1.0,0.0
2022-05-11,,,,,4.0,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,3991.239990234375,103.6500015258789,1.0,0.0
2022-05-12,,,,,4.0,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,4001.050048828125,103.91999816894533,1.0,0.0
2022-05-13,,,,,4.0,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,3935.179931640625,103.8499984741211,1.0,0.0
2022-05-14,,,,,4.0,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,3930.080078125,104.8499984741211,1.0,0.0
2022-05-15,,,,,4.0,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,4023.889892578125,104.55999755859376,1.0,0.0
2022-05-16,,,,,4.0,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,4023.889892578125,104.55999755859376,1.0,0.0
2022-05-17,,,,,4.0,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,4023.889892578125,104.55999755859376,1.0,0.0
2022-05-18,,,,,4.0,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,4008.010009765625,104.19000244140624,1.0,0.0
2022-05-19,,,,,4.0,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,4088.85009765625,103.36000061035156,1.0,0.0
2022-05-20,,,,,4.0,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,3923.679931640625,103.80999755859376,1.0,0.0
2022-05-21,,,,,4.0,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,3900.7900390625,102.72000122070312,1.0,0.0
2022-05-22,,,,,4.0,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,3901.360107421875,103.1500015258789,1.0,0.0
2022-05-23,,,,,4.0,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,3901.360107421875,103.1500015258789,1.0,0.0
2022-05-24,,,,,4.0,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,3901.360107421875,103.1500015258789,1.0,0.0
2022-05-25,,,,,4.0,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,3973.75,102.08000183105467,1.0,0.0
2022-05-26,,,,,4.0,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,3941.47998046875,101.86000061035156,1.0,0.0
2022-05-27,,,,,4.0,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,3978.72998046875,102.05999755859376,1.0,0.0
2022-05-28,,,,,4.0,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,4057.840087890625,101.83000183105467,1.0,0.0
2022-05-29,,,,,4.0,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,4158.240234375,101.66999816894533,1.0,0.0
2022-05-30,,,,,4.0,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,4158.240234375,101.66999816894533,1.0,0.0
2022-05-31,,,,,4.0,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,4158.240234375,101.66999816894533,1.0,0.0
2022-06-01,,,,,4.0,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,4158.240234375,101.66999816894533,1.0,0.0
2022-06-02,,,,,4.0,10.6,4.24,3.6,-0.6,13.4,0.0,9.1,1.238,1543.0,100.1296,4132.14990234375,101.75,1.0,0.0
2022-06-03,,,,,4.0,10.6,4.63,3.6,-0.6,13.748,0.0,9.1,1.238,1561.0,99.8346,4101.22998046875,102.5500030517578,1.0,0.0
2022-06-04,,,,,4.0,10.6,4.63,3.6,-0.6,13.748,0.0,9.1,1.238,1561.0,99.8346,4176.81982421875,101.7699966430664,1.0,0.0
2022-06-05,,,,,4.0,10.6,4.63,3.6,-0.6,13.748,0.0,9.1,1.238,1561.0,99.8346,4108.5400390625,102.13999938964844,1.0,0.0
2022-06-06,,,,,4.0,10.6,4.63,3.6,-0.6,13.748,0.0,9.1,1.238,1561.0,99.8346,4108.5400390625,102.13999938964844,1.0,0.0
2022-06-07,,,,,4.0,10.6,4.63,3.6,-0.6,13.748,0.0,9.1,1.238,1561.0,99.8346,4108.5400390625,102.13999938964844,1.0,0.0
2022-06-08,,,,,4.0,10.6,4.63,3.6,-0.6,13.748,0.0,9.1,1.238,1561.0,99.8346,4121.43017578125,102.44000244140624,1.0,0.0
2022-06-09,,,,,4.0,10.6,4.63,3.6,-0.6,13.748,0.0,9.1,1.238,1561.0,99.8346,4160.68017578125,102.31999969482422,1.0,0.0
2022-06-10,,,,,4.0,10.6,4.63,3.6,-0.6,13.748,0.0,9.1,1.238,1561.0,99.8346,4115.77001953125,102.54000091552734,1.0,0.0
2022-06-11,,,,,4.0,10.6,4.63,3.6,-0.6,13.748,0.0,9.1,1.238,1561.0,99.8346,4017.820068359375,103.22000122070312,1.0,0.0
2022-06-12,,,,,4.0,10.6,4.63,3.6,-0.6,13.748,0.0,9.1,1.238,1561.0,99.8346,3900.860107421875,104.1500015258789,1.0,0.0
2022-06-13,,,,,4.0,10.6,4.63,3.6,-0.6,13.748,0.0,9.1,1.238,1561.0,99.8346,3900.860107421875,104.1500015258789,1.0,0.0
2022-06-14,,,,,4.0,10.6,4.63,3.6,-0.6,13.748,0.0,9.1,1.238,1561.0,99.8346,3900.860107421875,104.1500015258789,1.0,0.0
2022-06-15,1.65,75.0,1.0,1.0,4.0,10.6,4.63,3.6,-0.6,13.748,0.0,9.1,1.238,1561.0,99.8346,3749.6298828125,105.08000183105467,1.0,0.0
2022-06-16,,,,,4.0,10.6,4.63,3.6,-0.6,13.748,0.0,9.1,1.238,1561.0,99.8346,3735.47998046875,105.5199966430664,1.0,0.0
2022-06-17,,,,,4.0,10.6,4.63,3.6,-0.6,13.748,0.0,9.1,1.238,1561.0,99.8346,3789.989990234375,105.16000366210938,1.0,0.0
2022-06-18,,,,,4.75,10.6,4.63,3.6,-0.6,13.748,0.0,9.1,1.238,1561.0,99.8346,3666.77001953125,103.62999725341795,1.0,0.0
